#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-09-16-05-00-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1568624485.172701	CNCn9K3CqT4q2elgt8	192.168.1.114	53265	92.99.169.13	445	premature_connection_reuse	-	F	zeek
1568624485.172866	CvfTAC2m067fe3AXWf	192.168.1.114	53339	92.99.169.14	445	premature_connection_reuse	-	F	zeek
1568624485.172868	Cfd2hI3a6q5LtRucEj	192.168.1.114	53357	92.99.169.14	445	premature_connection_reuse	-	F	zeek
1568624485.172869	CE0KwD4qLCuiZB9vx5	192.168.1.114	53358	2.32.150.129	445	premature_connection_reuse	-	F	zeek
1568624485.172884	C5UB272bTyZ44PQtH2	192.168.1.114	53416	2.32.150.130	445	premature_connection_reuse	-	F	zeek
1568624485.172887	CWlouo1m8FD3Ce9LP8	192.168.1.114	53417	2.32.150.130	445	premature_connection_reuse	-	F	zeek
1568624485.172901	CZ4XEA43ZWgosOVQKa	192.168.1.114	53467	69.10.202.194	445	premature_connection_reuse	-	F	zeek
1568624485.172910	CqEsQt25cATegZewj5	192.168.1.114	53501	93.148.18.35	445	premature_connection_reuse	-	F	zeek
1568624485.172919	CfIMB104B9WDsVq49	192.168.1.114	53534	72.22.234.77	445	premature_connection_reuse	-	F	zeek
1568624485.172921	C1VhDA2lMfKgHQfzGc	192.168.1.114	53543	93.148.18.36	445	premature_connection_reuse	-	F	zeek
1568624485.172928	CHR2NV2Im4Le3OCpD	192.168.1.114	53565	107.154.219.71	445	premature_connection_reuse	-	F	zeek
1568624485.172936	CyuLsDssmwXBahLW7	192.168.1.114	53567	93.148.18.36	445	premature_connection_reuse	-	F	zeek
1568624485.172985	CRqpxB2AAxfofOB4P4	192.168.1.114	53739	72.22.234.79	445	premature_connection_reuse	-	F	zeek
1568624485.172991	CS4IiZ2hRU3zI1Qyml	192.168.1.114	53761	72.22.234.79	445	premature_connection_reuse	-	F	zeek
1568624485.172992	CSJCOU2RScqkCetfU	192.168.1.114	53762	92.99.169.14	445	premature_connection_reuse	-	F	zeek
1568624485.172999	C6CXJl3E9aawnjdV	192.168.1.114	53784	2.32.150.130	445	premature_connection_reuse	-	F	zeek
1568624485.173187	C8whgb4rLkEmPWzhOb	192.168.1.114	53824	2.32.150.131	445	premature_connection_reuse	-	F	zeek
1568624485.173189	C5oivsA4tNiQcbPI5	192.168.1.114	53825	2.32.150.131	445	premature_connection_reuse	-	F	zeek
1568624485.173205	CMppDf1RVMc1QaR0Ma	192.168.1.114	53851	92.99.169.15	445	premature_connection_reuse	-	F	zeek
1568624485.173211	Ch0lB5spxOdUAesS5	192.168.1.114	53872	92.99.169.15	445	premature_connection_reuse	-	F	zeek
1568624485.173221	CVL6Uu37EzJPtAkFD1	192.168.1.114	53906	107.154.219.72	445	premature_connection_reuse	-	F	zeek
1568624485.173235	C1MN1Q1M4f5bKV642k	192.168.1.114	53960	93.148.18.36	445	premature_connection_reuse	-	F	zeek
1568624485.173257	CuDlWu1FYRNhd3pfig	192.168.1.114	54043	69.10.202.199	445	premature_connection_reuse	-	F	zeek
1568624485.173259	CYFWYs2U26SPqiQC64	192.168.1.114	54055	93.148.18.37	445	premature_connection_reuse	-	F	zeek
1568624485.173262	CPpqul2VYrqCMN0TAh	192.168.1.114	54066	93.148.18.37	445	premature_connection_reuse	-	F	zeek
1568624485.173268	CWNWre2EZtFdoCDW78	192.168.1.114	54077	69.10.202.199	445	premature_connection_reuse	-	F	zeek
1568624485.173288	CkT0Ni3jaUE6QHSrri	192.168.1.114	54173	72.22.234.79	445	premature_connection_reuse	-	F	zeek
1568624485.173440	CSkSOada2adTiRYJg	192.168.1.114	54184	2.32.150.131	445	premature_connection_reuse	-	F	zeek
1568624485.173460	CsBiX5ABDyxAlOfy9	192.168.1.114	54239	107.154.219.73	445	premature_connection_reuse	-	F	zeek
1568624485.173474	CUjBIN2udfn0TUgWX9	192.168.1.114	54274	92.99.169.15	445	premature_connection_reuse	-	F	zeek
1568624485.173494	CCUnA9uyYBH3QLIs2	192.168.1.114	54348	2.32.150.133	445	premature_connection_reuse	-	F	zeek
1568624485.173497	CAe18J1tVjwGiCg0lk	192.168.1.114	54350	2.32.150.133	445	premature_connection_reuse	-	F	zeek
1568624485.173510	C8F8483QyC7xz4j8U8	192.168.1.114	54361	92.99.169.16	445	premature_connection_reuse	-	F	zeek
1568624485.173517	C0R5USAFZ8n7qc6n6	192.168.1.114	54382	92.99.169.16	445	premature_connection_reuse	-	F	zeek
1568624485.173530	CsjgG01a7J3VxQXyQ	192.168.1.114	54427	93.148.18.37	445	premature_connection_reuse	-	F	zeek
1568624485.173541	CNVTuAcLfmR7Lc9xb	192.168.1.114	54468	93.148.18.38	445	premature_connection_reuse	-	F	zeek
1568624485.173544	CPZtnp3yQ96YYGfVma	192.168.1.114	54479	93.148.18.38	445	premature_connection_reuse	-	F	zeek
1568624485.173547	CoiwZx1jZMD03ZZHM3	192.168.1.114	54485	60.161.217.110	445	premature_connection_reuse	-	F	zeek
1568624485.173704	Crrldk3D5SZ6IxPm55	192.168.1.114	54545	69.10.202.199	445	premature_connection_reuse	-	F	zeek
1568624485.173709	CAaKgdXVDSDd0GoQc	192.168.1.114	54577	107.154.219.74	445	premature_connection_reuse	-	F	zeek
1568624485.173728	CtCGIf4P8EdQMleVN6	192.168.1.114	54714	2.32.150.133	445	premature_connection_reuse	-	F	zeek
1568624485.173742	Cgh6Fj13KPcVnqxac8	192.168.1.114	54760	2.32.150.134	445	premature_connection_reuse	-	F	zeek
1568624485.173746	CF4Mjb4nv7eSKxS3Tg	192.168.1.114	54782	92.99.169.16	445	premature_connection_reuse	-	F	zeek
1568624485.173752	CIbkbdMdIvHtrDWK9	192.168.1.114	54793	2.32.150.134	445	premature_connection_reuse	-	F	zeek
1568624485.173772	C79emX3h4RXTI1Dawj	192.168.1.114	54836	93.148.18.38	445	premature_connection_reuse	-	F	zeek
1568624485.173777	CFSLbF1m4QgNEPaaOd	192.168.1.114	54856	69.10.202.201	445	premature_connection_reuse	-	F	zeek
1568624485.173791	C4ke7z1Q76aXAEUmK	192.168.1.114	54883	69.10.202.201	445	premature_connection_reuse	-	F	zeek
1568624485.173793	CCtI5l2Ey7DqzvKU0d	192.168.1.114	54895	93.148.18.39	445	premature_connection_reuse	-	F	zeek
1568624485.173795	C1JMwr20TI8lQTWE71	192.168.1.114	54896	93.148.18.39	445	premature_connection_reuse	-	F	zeek
1568624485.173804	CzfoXR5AetLrzmVfi	192.168.1.114	54915	107.154.219.75	445	premature_connection_reuse	-	F	zeek
1568624485.173965	CsX2jr2PBm9KURCCL2	192.168.1.114	54958	72.22.234.86	445	premature_connection_reuse	-	F	zeek
1568624485.173969	CSIBt231WUCVmszdni	192.168.1.114	54971	72.22.234.86	445	premature_connection_reuse	-	F	zeek
1568624485.173969	CS13K2shmN9LJCUs4	192.168.1.114	54972	92.99.169.18	445	premature_connection_reuse	-	F	zeek
1568624485.173975	CHIjRD4d7Qk72ejPBa	192.168.1.114	54995	92.99.169.18	445	premature_connection_reuse	-	F	zeek
1568624485.174028	CzRQVu1txfQnto4YP4	192.168.1.114	55245	107.154.219.76	445	premature_connection_reuse	-	F	zeek
1568624485.174037	C0rI2JJ00V9O3Ikve	192.168.1.114	55257	93.148.18.39	445	premature_connection_reuse	-	F	zeek
1568624485.174050	CmeBEz2UMtAVjhHCKj	192.168.1.114	55300	2.32.150.134	445	premature_connection_reuse	-	F	zeek
1568624485.174051	CH3tyu4sVGSvDWmUri	192.168.1.114	55311	93.148.18.40	445	premature_connection_reuse	-	F	zeek
1568624485.174055	CXiQEwG5bzQAtPKpi	192.168.1.114	55314	93.148.18.40	445	premature_connection_reuse	-	F	zeek
1568624485.174059	CImiDg3bcte41bfWSe	192.168.1.114	55329	69.10.202.201	445	premature_connection_reuse	-	F	zeek
1568624485.174251	C4IGyepRC8CcHVhzh	192.168.1.114	55387	72.22.234.86	445	premature_connection_reuse	-	F	zeek
1568624485.174251	CAOUpeT9V6JJUn3R2	192.168.1.114	55388	92.99.169.18	445	premature_connection_reuse	-	F	zeek
1568624485.174258	C4XGae1kaXaoVrSOO3	192.168.1.114	55408	2.32.150.135	445	premature_connection_reuse	-	F	zeek
1568624485.174260	CMjddM1xjph45AMbN9	192.168.1.114	55410	2.32.150.135	445	premature_connection_reuse	-	F	zeek
1568624485.174294	CnWq0s3oIgoOPisP5k	192.168.1.114	55488	72.22.234.87	445	premature_connection_reuse	-	F	zeek
1568624485.174299	CWUFLw3MSmznxW5Doh	192.168.1.114	55499	72.22.234.87	445	premature_connection_reuse	-	F	zeek
1568624485.174317	CXb13p2aBbavJWuEV7	192.168.1.114	55575	92.99.169.20	445	premature_connection_reuse	-	F	zeek
1568624485.174323	CHF8OH2jMOkcOMZ76d	192.168.1.114	55597	107.154.219.77	445	premature_connection_reuse	-	F	zeek
1568624485.174328	CvsbHz4cfZMFhJuPY9	192.168.1.114	55599	92.99.169.20	445	premature_connection_reuse	-	F	zeek
1568624485.174356	CMcWFPcXfzvCfgxx4	192.168.1.114	55686	93.148.18.40	445	premature_connection_reuse	-	F	zeek
1568624485.174369	CtOciO12ev5YJYOdba	192.168.1.114	55727	93.148.18.41	445	premature_connection_reuse	-	F	zeek
1568624485.174373	C4eLT6SrForC6c6X2	192.168.1.114	55728	93.148.18.41	445	premature_connection_reuse	-	F	zeek
1568624485.174388	CliQgk2eeYabvLe5fl	192.168.1.114	55769	2.32.150.135	445	premature_connection_reuse	-	F	zeek
1568624485.174414	CV5ll93usvLH7PrsCc	192.168.1.114	55816	2.32.150.136	445	premature_connection_reuse	-	F	zeek
1568624485.174417	CjUenc1OtH4JgA34Be	192.168.1.114	55827	2.32.150.136	445	premature_connection_reuse	-	F	zeek
1568624485.174617	CaQ0kS7ZxYuWIk36c	192.168.1.114	55912	72.22.234.87	445	premature_connection_reuse	-	F	zeek
1568624485.174618	CmpPa5ybsNvh5LqOk	192.168.1.114	55924	69.10.202.206	445	premature_connection_reuse	-	F	zeek
1568624485.174621	CAXJv1UfDzZ4zDOe2	192.168.1.114	55934	107.154.219.78	445	premature_connection_reuse	-	F	zeek
1568624485.174629	CXz72o1tv33loQtfXc	192.168.1.114	55946	69.10.202.206	445	premature_connection_reuse	-	F	zeek
1568624485.174639	CuIDZ74BPaTAh13qs7	192.168.1.114	55984	92.99.169.20	445	premature_connection_reuse	-	F	zeek
1568624485.174645	CwS2nP1DboYih6E0zk	192.168.1.114	56010	72.22.234.88	445	premature_connection_reuse	-	F	zeek
1568624485.174652	CK9HJpQd3ZIeGiR9	192.168.1.114	56033	72.22.234.88	445	premature_connection_reuse	-	F	zeek
1568624485.174668	CBMghi32CpBpGEadz7	192.168.1.114	56074	92.99.169.21	445	premature_connection_reuse	-	F	zeek
1568624485.174673	CFn5eX2PvPjSMnZuF7	192.168.1.114	56085	92.99.169.21	445	premature_connection_reuse	-	F	zeek
1568624485.174674	ClDEi549TWfLy4ael5	192.168.1.114	56094	93.148.18.41	445	premature_connection_reuse	-	F	zeek
1568624485.174696	Csdwuv2JkYHPtWpYM9	192.168.1.114	56141	93.148.18.42	445	premature_connection_reuse	-	F	zeek
1568624485.174699	CdAYhBYfUCnl6YH6b	192.168.1.114	56142	93.148.18.42	445	premature_connection_reuse	-	F	zeek
1568624485.174713	ChRPIs3otsf1IlY1I	192.168.1.114	56183	2.32.150.136	445	premature_connection_reuse	-	F	zeek
1568624485.174740	CdCEUz1wKEIllkAZod	192.168.1.114	56269	107.154.219.79	445	premature_connection_reuse	-	F	zeek
1568624485.174774	C7LmsX2Kw7M62FXaRj	192.168.1.114	56387	69.10.202.206	445	premature_connection_reuse	-	F	zeek
1568624485.174939	CI2nS32QRDojcvMCf2	192.168.1.114	56439	72.22.234.88	445	premature_connection_reuse	-	F	zeek
1568624485.174952	CJD6qs1T79MpbIwgT1	192.168.1.114	56485	92.99.169.21	445	premature_connection_reuse	-	F	zeek
1568624485.174957	CqJ6fj2n2ZlK0uhg2i	192.168.1.114	56506	69.10.202.207	445	premature_connection_reuse	-	F	zeek
1568624485.174958	C0j3cQ2aPkjBvC2sma	192.168.1.114	56507	93.148.18.42	445	premature_connection_reuse	-	F	zeek
1568624485.174975	CRSoAU3BsT3VOGisj9	192.168.1.114	56528	69.10.202.207	445	premature_connection_reuse	-	F	zeek
1568624485.174979	CUeeCX17Utc733NrWl	192.168.1.114	56539	72.22.234.89	445	premature_connection_reuse	-	F	zeek
1568624485.174985	Cw6pHb2Z6Je6TImUD9	192.168.1.114	56549	72.22.234.89	445	premature_connection_reuse	-	F	zeek
1568624485.174988	CF2Hbq4wBNdmVxmVD9	192.168.1.114	56560	93.148.18.43	445	premature_connection_reuse	-	F	zeek
1568624485.174990	CPdpRf3CMV9XlsrNw9	192.168.1.114	56561	93.148.18.43	445	premature_connection_reuse	-	F	zeek
1568624485.174995	CiahZwbwsCilMnIPb	192.168.1.114	56573	92.99.169.22	445	premature_connection_reuse	-	F	zeek
1568624485.175006	CF8x2e4VQYS9n2v2p2	192.168.1.114	56585	212.83.182.34	445	premature_connection_reuse	-	F	zeek
1568624485.175008	Cswnl54KrpUOeDgRQf	192.168.1.114	56586	92.99.169.22	445	premature_connection_reuse	-	F	zeek
1568624485.175013	CstrKs4GwH6sgGwDF9	192.168.1.114	56588	212.83.182.34	445	premature_connection_reuse	-	F	zeek
1568624485.175019	CSzcEN1S6BtYBo6l06	192.168.1.114	56599	2.32.150.139	445	premature_connection_reuse	-	F	zeek
1568624485.175029	CCkZd44HHdM4MyYxz3	192.168.1.114	56610	2.32.150.139	445	premature_connection_reuse	-	F	zeek
1568624485.175032	CQ6lVd2JVB4dtg4Zde	192.168.1.114	56611	107.154.219.80	445	premature_connection_reuse	-	F	zeek
1568624485.175273	CR4E9Q1TeSEIhMAHDe	192.168.1.114	56926	93.148.18.43	445	premature_connection_reuse	-	F	zeek
1568624485.175274	CAZILp1Y6QGDK3e9Sf	192.168.1.114	56928	212.83.182.34	445	premature_connection_reuse	-	F	zeek
1568624485.175283	CN8pz54GJTTMKqYq24	192.168.1.114	56939	107.154.219.81	445	premature_connection_reuse	-	F	zeek
1568624485.175295	C5uDVt1P5uOWr8bkb1	192.168.1.114	56962	2.32.150.139	445	premature_connection_reuse	-	F	zeek
1568624485.175301	CRkSQ14rmWHtfRmJ7c	192.168.1.114	56964	72.22.234.89	445	premature_connection_reuse	-	F	zeek
1568624485.175302	CJ1aP11kQVw3wTKWG6	192.168.1.114	56976	93.148.18.44	445	premature_connection_reuse	-	F	zeek
1568624485.175307	CeS7KKI4MYYLHfrg9	192.168.1.114	56977	93.148.18.44	445	premature_connection_reuse	-	F	zeek
1568624485.175314	C8n3XMrYHmXCbvWbh	192.168.1.114	56978	69.10.202.207	445	premature_connection_reuse	-	F	zeek
1568624485.175320	Cx8YZN3iFufS5vEBKe	192.168.1.114	56989	92.99.169.22	445	premature_connection_reuse	-	F	zeek
1568624485.175328	C4pJxQ11EAYGrznJ8l	192.168.1.114	57009	2.32.150.140	445	premature_connection_reuse	-	F	zeek
1568624485.175334	Coy4pV172MNC98NRyf	192.168.1.114	57010	2.32.150.140	445	premature_connection_reuse	-	F	zeek
1568624485.175359	CU2TSe3zpahr2LSeA9	192.168.1.114	57062	72.22.234.90	445	premature_connection_reuse	-	F	zeek
1568624485.175365	CTzODL3uCAgxHKQzk	192.168.1.114	57084	72.22.234.90	445	premature_connection_reuse	-	F	zeek
1568624485.175539	CbR0uq3qoJX8DcxkG8	192.168.1.114	57279	107.154.219.82	445	premature_connection_reuse	-	F	zeek
1568624485.175552	CrKu8E10mbQ7upcG87	192.168.1.114	57332	69.10.202.210	445	premature_connection_reuse	-	F	zeek
1568624485.175554	ClvC5c3GmHkWVpmS71	192.168.1.114	57344	93.148.18.44	445	premature_connection_reuse	-	F	zeek
1568624485.175563	CYwOAP5wSozEydCv5	192.168.1.114	57357	69.10.202.210	445	premature_connection_reuse	-	F	zeek
1568624485.175578	CTsP0d3MbyAgNGJumc	192.168.1.114	57380	2.32.150.140	445	premature_connection_reuse	-	F	zeek
1568624485.175585	CBf1yY3wSkJTpl1mzb	192.168.1.114	57390	93.148.18.45	445	premature_connection_reuse	-	F	zeek
1568624485.175589	CWRwswPHshwwDTmQk	192.168.1.114	57392	93.148.18.45	445	premature_connection_reuse	-	F	zeek
1568624485.175629	Cwk1oU2QZBC2I8YVh1	192.168.1.114	57508	72.22.234.90	445	premature_connection_reuse	-	F	zeek
1568624485.175633	CoyrGV23i4ObHTQQM7	192.168.1.114	57528	2.32.150.142	445	premature_connection_reuse	-	F	zeek
1568624485.175636	CgVuSejD2il5D4u24	192.168.1.114	57539	2.32.150.142	445	premature_connection_reuse	-	F	zeek
1568624485.175658	CSdB6o3YasEvhSvRx7	192.168.1.114	57595	192.121.156.208	445	premature_connection_reuse	-	F	zeek
1568624485.175658	CPTvcimyq8RTsTM17	192.168.1.114	57604	72.22.234.91	445	premature_connection_reuse	-	F	zeek
1568624485.175660	CB12qJ1uNbzOE7tmk	192.168.1.114	57605	192.121.156.208	445	SYN_inside_connection	-	F	zeek
1568624485.175846	CXVQ4j47njAdLswi69	192.168.1.114	57620	107.154.219.83	445	premature_connection_reuse	-	F	zeek
1568624485.175848	CvniixvX8fN7KEyT7	192.168.1.114	57621	72.22.234.91	445	premature_connection_reuse	-	F	zeek
1568624485.175859	CSu6104FfCYzNXUoq3	192.168.1.114	57651	92.99.169.28	445	premature_connection_reuse	-	F	zeek
1568624485.175864	CJ6KRc4x1KmzPhjv2h	192.168.1.114	57663	92.99.169.28	445	premature_connection_reuse	-	F	zeek
1568624485.175892	CgxkUc4tzipaYybWsf	192.168.1.114	57758	93.148.18.45	445	premature_connection_reuse	-	F	zeek
1568624485.175903	Cz2hm13h1Ecm8K5Cjh	192.168.1.114	57798	69.10.202.210	445	premature_connection_reuse	-	F	zeek
1568624485.175903	CZAgUo2TvzGXR56UKb	192.168.1.114	57799	93.148.18.46	445	premature_connection_reuse	-	F	zeek
1568624485.175910	CNKt2E3eqfGp4RCKZ1	192.168.1.114	57810	93.148.18.46	445	premature_connection_reuse	-	F	zeek
1568624485.175948	CkzkiI3Ki1UPqSXjb	192.168.1.114	57895	2.32.150.142	445	premature_connection_reuse	-	F	zeek
1568624485.175962	C6MsOzJOuK1LBLJB2	192.168.1.114	57939	2.32.150.143	445	premature_connection_reuse	-	F	zeek
1568624485.175969	Cr8VGq2qdK49Ig4n2a	192.168.1.114	57953	2.32.150.143	445	premature_connection_reuse	-	F	zeek
1568624485.175973	CTXzqo302ecsPopHya	192.168.1.114	57954	107.154.219.84	445	premature_connection_reuse	-	F	zeek
1568624485.175994	Ck4j1v1bwKZnpvqpf3	192.168.1.114	58033	72.22.234.91	445	premature_connection_reuse	-	F	zeek
1568624485.176005	CSmlCO2EY67DuYFKkl	192.168.1.114	58058	92.99.169.28	445	premature_connection_reuse	-	F	zeek
1568624485.176034	CGQXiQ2n9IkNVcfKU8	192.168.1.114	58166	93.148.18.46	445	premature_connection_reuse	-	F	zeek
1568624485.176213	CRF2wB1I9Fq2FW7KBl	192.168.1.114	58217	93.148.18.47	445	premature_connection_reuse	-	F	zeek
1568624485.176216	Cl8aVV2VM0izbwpzwg	192.168.1.114	58220	93.148.18.47	445	premature_connection_reuse	-	F	zeek
1568624485.176223	CnV5921ouKRUcAwr1f	192.168.1.114	58240	72.22.234.93	445	premature_connection_reuse	-	F	zeek
1568624485.176229	CtthPL18evutXjD7P6	192.168.1.114	58252	72.22.234.93	445	premature_connection_reuse	-	F	zeek
1568624485.176244	CBRSe52WnXFMgAAQpa	192.168.1.114	58289	107.154.219.85	445	premature_connection_reuse	-	F	zeek
1568624485.176260	ClBuxhkRPrICoE67d	192.168.1.114	58313	2.32.150.143	445	premature_connection_reuse	-	F	zeek
1568624485.176278	C9H2XD3SKH9H4q8eQh	192.168.1.114	58354	2.32.150.144	445	premature_connection_reuse	-	F	zeek
1568624485.176281	C2xQEsLzYvdEUPVgl	192.168.1.114	58364	2.32.150.144	445	premature_connection_reuse	-	F	zeek
1568624485.176316	Cp3gru4rLldhsHH7l7	192.168.1.114	58472	92.99.169.32	445	premature_connection_reuse	-	F	zeek
1568624485.176319	CRC8xrwaKEXi5wSx9	192.168.1.114	58490	92.99.169.32	445	premature_connection_reuse	-	F	zeek
1568624485.176343	C4J58Q39ylE1KDIdO7	192.168.1.114	58587	93.148.18.47	445	premature_connection_reuse	-	F	zeek
1568624485.176356	CDexw1Yqf7xVCsfwe	192.168.1.114	58620	107.154.219.86	445	premature_connection_reuse	-	F	zeek
1568624485.176364	C7GUn233Xf73vrzfDf	192.168.1.114	58632	93.148.18.48	445	premature_connection_reuse	-	F	zeek
1568624485.176368	C1O4HC3KxIwLkLhuEj	192.168.1.114	58644	93.148.18.48	445	premature_connection_reuse	-	F	zeek
1568624485.176536	C75XQi4gvXPmr0oNjk	192.168.1.114	58675	72.22.234.93	445	premature_connection_reuse	-	F	zeek
1568624485.176546	Cpl0mcjJYB4NZjLf2	192.168.1.114	58716	2.32.150.144	445	premature_connection_reuse	-	F	zeek
1568624485.176557	CGjAeN1XmMKHXPfATl	192.168.1.114	58760	2.32.150.145	445	premature_connection_reuse	-	F	zeek
1568624485.176559	CDPPuF46B3T8iab3dj	192.168.1.114	58771	72.22.234.94	445	premature_connection_reuse	-	F	zeek
1568624485.176561	C8HJnD19poa1xV8Lfl	192.168.1.114	58773	2.32.150.145	445	premature_connection_reuse	-	F	zeek
1568624485.176568	Ce1f4k3eXVKuKoRCDi	192.168.1.114	58786	72.22.234.94	445	premature_connection_reuse	-	F	zeek
1568624485.176604	CspguS31n7ogIlb6ha	192.168.1.114	58902	92.99.169.32	445	premature_connection_reuse	-	F	zeek
1568624485.176622	CT3TrmAvNLQnW5Ry9	192.168.1.114	58963	107.154.219.87	445	premature_connection_reuse	-	F	zeek
1568624485.176637	C5tb1C26q2qJ2t4h8c	192.168.1.114	59022	93.148.18.48	445	premature_connection_reuse	-	F	zeek
1568624485.176647	CAjYMP2YnUH84X01zf	192.168.1.114	59061	93.148.18.49	445	premature_connection_reuse	-	F	zeek
1568624485.176773	CIGg3m1u35s26xunbl	192.168.1.114	59072	93.148.18.49	445	premature_connection_reuse	-	F	zeek
1568624485.176799	CoRX1I3mjoYKrdd5p9	192.168.1.114	59085	92.99.169.34	445	premature_connection_reuse	-	F	zeek
1568624485.176803	CWDUuH2hXx8pPq1HFj	192.168.1.114	59106	92.99.169.34	445	premature_connection_reuse	-	F	zeek
1568624485.176810	C8UelWmLCmqHSS0K5	192.168.1.114	59130	2.32.150.145	445	premature_connection_reuse	-	F	zeek
1568624485.176822	CzKvyk2pruj1qfdBJ4	192.168.1.114	59169	2.32.150.146	445	premature_connection_reuse	-	F	zeek
1568624485.176823	COMxrB392kjgJLaxRc	192.168.1.114	59170	69.10.202.222	445	premature_connection_reuse	-	F	zeek
1568624485.176825	CcwPRc2a5aE7JIvgt9	192.168.1.114	59181	2.32.150.146	445	premature_connection_reuse	-	F	zeek
1568624485.176835	CkxOmIMlC3r7YXSz	192.168.1.114	59194	69.10.202.222	445	premature_connection_reuse	-	F	zeek
1568624485.176835	C7vZi94qTwSaEfo52g	192.168.1.114	59195	72.22.234.94	445	premature_connection_reuse	-	F	zeek
1568624485.176867	CkRFtA2HKPLc5L1UMa	192.168.1.114	59289	72.22.234.95	445	premature_connection_reuse	-	F	zeek
1568624485.176871	CsV9HY3NKThXTdXah	192.168.1.114	59302	107.154.219.88	445	premature_connection_reuse	-	F	zeek
1568624485.176883	Cts9rG11XqXl2kmdy	192.168.1.114	59315	72.22.234.95	445	premature_connection_reuse	-	F	zeek
1568624485.176931	CzrWx32JJwTiuW8nt5	192.168.1.114	59434	93.148.18.49	445	premature_connection_reuse	-	F	zeek
1568624485.176950	CGRWktsq3SXmLBUkj	192.168.1.114	59487	93.148.18.50	445	premature_connection_reuse	-	F	zeek
1568624485.177092	CUr06E2mCHMtjcxNqg	192.168.1.114	59499	93.148.18.50	445	premature_connection_reuse	-	F	zeek
1568624485.177111	CSdQph22myR9x627Jl	192.168.1.114	59508	92.99.169.34	445	premature_connection_reuse	-	F	zeek
1568624485.177118	CpwX011K5EETgcApwg	192.168.1.114	59541	2.32.150.146	445	premature_connection_reuse	-	F	zeek
1568624485.177127	CURe5PNc3pNKWa9Kd	192.168.1.114	59579	2.32.150.147	445	premature_connection_reuse	-	F	zeek
1568624485.177131	CZ7VQH1k1ZPobIzpR2	192.168.1.114	59583	2.32.150.147	445	premature_connection_reuse	-	F	zeek
1568624485.177150	CI1JCy4lnp93DHEhe1	192.168.1.114	59636	107.154.219.89	445	premature_connection_reuse	-	F	zeek
1568624485.177159	C8jUeaJK9giagWVC6	192.168.1.114	59659	69.10.202.222	445	premature_connection_reuse	-	F	zeek
1568624485.177184	CxBu8D1QBPTBvtcvxj	192.168.1.114	59723	72.22.234.95	445	premature_connection_reuse	-	F	zeek
1568624485.177207	CRFNU51VQRXaWOxeml	192.168.1.114	59820	72.22.234.96	445	premature_connection_reuse	-	F	zeek
1568624485.177212	CpODmg3YClPU48sh0i	192.168.1.114	59841	72.22.234.96	445	premature_connection_reuse	-	F	zeek
1568624485.177232	CjIkUQ2wg1ma5aOXfa	192.168.1.114	59897	69.10.202.224	445	premature_connection_reuse	-	F	zeek
1568624485.177249	CjpkDm4oDSWdvu8nuh	192.168.1.114	59928	69.10.202.224	445	premature_connection_reuse	-	F	zeek
1568624485.177254	C5tz7y1eve0QLScL34	192.168.1.114	59952	2.32.150.147	445	premature_connection_reuse	-	F	zeek
1568624485.177269	CoTFBA1guNYSwbnnOf	192.168.1.114	59975	107.154.219.90	445	premature_connection_reuse	-	F	zeek
1568624485.177447	CF2fzD2r2QzgmL2au4	192.168.1.114	59977	93.148.18.50	445	premature_connection_reuse	-	F	zeek
1568624485.177467	CNGKuA3xDrpQA1aKV4	192.168.1.114	60020	93.148.18.51	445	premature_connection_reuse	-	F	zeek
1568624485.177471	CpVOE92CAVcMu8MHda	192.168.1.114	60029	93.148.18.51	445	premature_connection_reuse	-	F	zeek
1568624485.177497	C2K5Bt3qjqCRUSiTg1	192.168.1.114	60166	92.99.169.40	445	premature_connection_reuse	-	F	zeek
1568624485.177499	CXvLre2JKhggM5zvel	192.168.1.114	60176	92.99.169.40	445	premature_connection_reuse	-	F	zeek
1568624485.177508	CKDUoh4dicxrz1IvKa	192.168.1.114	60212	2.32.150.150	445	premature_connection_reuse	-	F	zeek
1568624485.177510	CaHYEIoTFcVTMEOd6	192.168.1.114	60221	2.32.150.150	445	premature_connection_reuse	-	F	zeek
1568624485.177523	CcO4tE1SjhdG1i1qq1	192.168.1.114	60253	72.22.234.96	445	premature_connection_reuse	-	F	zeek
1568624485.177539	COSTXg2nt5pGhnQxoe	192.168.1.114	60305	107.154.219.91	445	premature_connection_reuse	-	F	zeek
1568624485.177565	CkbiZv2tziToLe48vi	192.168.1.114	60372	69.10.202.224	445	premature_connection_reuse	-	F	zeek
1568624485.177568	CoTEuH1dTk43358Uqf	192.168.1.114	60392	93.148.18.51	445	premature_connection_reuse	-	F	zeek
1568624485.177590	CVfNj5143kn0ChdU39	192.168.1.114	60437	93.148.18.52	445	premature_connection_reuse	-	F	zeek
1568624485.177593	C99mP22BXooQDRraZ3	192.168.1.114	60439	93.148.18.52	445	premature_connection_reuse	-	F	zeek
1568624485.177602	CenhgN264G2ErdOWL6	192.168.1.114	60460	72.22.234.98	445	premature_connection_reuse	-	F	zeek
